FormattedDate,Season,Tour,Time,Opponent,HoAw,Stadium,Attendance,Coach,Referee,MatchID,fullname,LastName,FirstName,Start,Pos,Line,C,PlayerID
2020-10-04,2020/21,4,15:00:00,Sheff Utd,home,Emirates Stadium,0,Mikel Arteta,Lee Mason,117,Kieran Willian,Willian,Kieran,1,RW,Forward,0,11
2020-10-04,2020/21,4,15:00:00,Sheff Utd,home,Emirates Stadium,0,Mikel Arteta,Lee Mason,117,Daniel Ceballos,Ceballos,Daniel,1,CM,Midfielder,0,9
2020-10-04,2020/21,4,15:00:00,Sheff Utd,home,Emirates Stadium,0,Mikel Arteta,Lee Mason,117,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2020-10-04,2020/21,4,15:00:00,Sheff Utd,home,Emirates Stadium,0,Mikel Arteta,Lee Mason,117,Bukayo Saka,Saka,Bukayo,1,LM,Midfielder,0,6
2020-10-04,2020/21,4,15:00:00,Sheff Utd,home,Emirates Stadium,0,Mikel Arteta,Lee Mason,117,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Martin Odegaard,Odegaard,Martin,1,CM,Midfielder,0,47
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Eddie Nketiah,Nketiah,Eddie,0,FW,Forward,0,37
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Gabriel Martinelli,Martinelli,Gabriel,1,LM,Midfielder,0,34
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Albert Sambi Lokonga,Sambi Lokonga,Albert,1,DM,Midfielder,0,22
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Ben White,White,Ben,1,RB,Defender,0,16
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,1,10
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Bukayo Saka,Saka,Bukayo,1,RM,Midfielder,0,6
2022-01-23,2021/22,23,15:00:00,Burnley,home,Emirates Stadium,59255,Mikel Arteta,David Coote,172,Emile Smith Rowe,Smith Rowe,Emile,1,CM,Midfielder,0,0
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Mesut Ozil,Ozil,Mesut,0,AM,Midfielder,0,53
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Alex Iwobi,Iwobi,Alex,1,LW,Forward,0,50
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Laurent Koscielny,Koscielny,Laurent,0,CB,Defender,0,43
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,0,LW,Forward,0,39
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Lucas Torreira,Torreira,Lucas,1,DM,Midfielder,0,36
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Stephan Lichtsteiner,Lichtsteiner,Stephan,1,RB,Defender,0,35
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,1,RW,Forward,0,25
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2019-02-24,2018/19,27,15:05:00,Southampton,home,Emirates Stadium,59877,Unai Emery,Graham Scott,64,Aaron Ramsey,Ramsey,Aaron,1,AM,Midfielder,1,5
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Alex Iwobi,Iwobi,Alex,1,AM,Midfielder,0,50
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,1,WB,Defender,0,38
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,AM,Midfielder,0,39
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Lucas Torreira,Torreira,Lucas,0,DM,Midfielder,0,36
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Matteo Guendouzi,Guendouzi,Matteo,1,CM,Midfielder,0,30
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Sead Kolasinac,Kolasinac,Sead,1,WB,Defender,0,18
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Aaron Ramsey,Ramsey,Aaron,0,AM,Midfielder,0,5
2019-01-12,2018/19,22,13:30:00,West Ham,away,London Stadium,59946,Unai Emery,Jonathan Moss,59,Hector Bellerin,Bellerin,Hector,0,RB,Defender,0,2
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Mesut Ozil,Ozil,Mesut,1,RW,Forward,0,53
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Alex Iwobi,Iwobi,Alex,0,RW,Forward,0,50
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,LW,Forward,0,39
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Lucas Torreira,Torreira,Lucas,1,DM,Midfielder,0,36
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Nacho Monreal,Monreal,Nacho,1,LB,Defender,0,21
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Danny Welbeck,Welbeck,Danny,0,LW,Forward,0,13
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Aaron Ramsey,Ramsey,Aaron,1,AM,Midfielder,0,5
2018-09-29,2018/19,7,16:00:00,Watford,home,Emirates Stadium,60019,Unai Emery,Anthony Taylor,44,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Alex Iwobi,Iwobi,Alex,1,AM,Midfielder,0,50
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,0,44
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,1,RB,Defender,0,38
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,AM,Midfielder,0,39
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Lucas Torreira,Torreira,Lucas,0,RM,Midfielder,0,36
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Matteo Guendouzi,Guendouzi,Matteo,1,LM,Midfielder,0,30
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Bukayo Saka,Saka,Bukayo,0,LW,Forward,0,6
2019-01-01,2018/19,21,16:00:00,Fulham,home,Emirates Stadium,59887,Unai Emery,Graham Scott,58,Aaron Ramsey,Ramsey,Aaron,0,RW,Forward,0,5
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Thomas Partey,Partey,Thomas,1,CM,Midfielder,0,48
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Martin Odegaard,Odegaard,Martin,1,RM,Midfielder,1,47
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Takehiro Tomiyasu,Tomiyasu,Takehiro,0,RB,Defender,0,45
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Granit Xhaka,Xhaka,Granit,1,LM,Midfielder,0,44
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Eddie Nketiah,Nketiah,Eddie,1,FW,Forward,0,37
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Rob Holding,Holding,Rob,0,CB,Defender,0,26
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Oleksandr Zinchenko,Zinchenko,Oleksandr,1,LB,Defender,0,27
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Leandro Trossard,Trossard,Leandro,0,LW,Forward,0,23
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Ben White,White,Ben,1,RB,Defender,0,16
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2023-01-22,2022/23,21,17:30:00,Man Utd,home,Emirates Stadium,60325,Mikel Arteta,Anthony Taylor,208,William Saliba,Saliba,William,1,CB,Defender,0,4
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Alex Iwobi,Iwobi,Alex,0,AM,Midfielder,0,50
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,0,WB,Defender,0,38
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,0,39
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Lucas Torreira,Torreira,Lucas,1,RM,Midfielder,0,36
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Stephan Lichtsteiner,Lichtsteiner,Stephan,1,RB,Defender,0,35
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Matteo Guendouzi,Guendouzi,Matteo,1,LM,Midfielder,0,30
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2018-12-26,2018/19,19,18:15:00,Brighton,away,AMEX Stadium,30608,Unai Emery,Anthony Taylor,56,Aaron Ramsey,Ramsey,Aaron,0,AM,Midfielder,0,5
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Alex Iwobi,Iwobi,Alex,0,LW,Forward,0,50
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Mohamed Elneny,Elneny,Mohamed,1,CM,Midfielder,0,49
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Laurent Koscielny,Koscielny,Laurent,1,CB,Defender,1,43
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,0,RB,Defender,0,38
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,RW,Forward,0,39
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Lucas Torreira,Torreira,Lucas,0,DM,Midfielder,0,36
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Konstantinos Mavropanos,Mavropanos,Konstantinos,1,CB,Defender,0,31
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Matteo Guendouzi,Guendouzi,Matteo,1,DM,Midfielder,0,30
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Carl Jenkinson,Jenkinson,Carl,1,WB,Defender,0,20
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2019-04-21,2018/19,35,17:00:00,Crystal Palace,home,Emirates Stadium,59929,Unai Emery,Jonathan Moss,71,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Alex Iwobi,Iwobi,Alex,1,LM,Midfielder,0,50
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,1,44
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Laurent Koscielny,Koscielny,Laurent,0,CB,Defender,0,43
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,1,RB,Defender,0,38
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,0,39
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Eddie Nketiah,Nketiah,Eddie,0,FW,Forward,0,37
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Lucas Torreira,Torreira,Lucas,1,RM,Midfielder,0,36
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Matteo Guendouzi,Guendouzi,Matteo,0,LM,Midfielder,0,30
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,1,RM,Midfielder,0,25
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2019-04-28,2018/19,36,13:00:00,Leicester,away,King Power Stadium,32037,Unai Emery,Michael Oliver,73,Shkodran Mustafi,Mustafi,Shkodran,1,RB,Defender,0,8
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Mesut Ozil,Ozil,Mesut,1,LW,Forward,0,53
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,David Luiz,Luiz,David,1,CB,Defender,0,40
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,RW,Forward,1,39
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Lucas Torreira,Torreira,Lucas,0,DM,Midfielder,0,36
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Gabriel Martinelli,Martinelli,Gabriel,0,AM,Midfielder,0,34
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Matteo Guendouzi,Guendouzi,Matteo,1,DM,Midfielder,0,30
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Calum Chambers,Chambers,Calum,1,RB,Defender,0,19
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Bukayo Saka,Saka,Bukayo,0,LW,Forward,0,6
2019-12-01,2019/20,14,15:00:00,Norwich,away,Carrow Road,27067,Freddie Ljungberg,Paul Tierney,89,Joe Willock,Willock,Joe,1,AM,Midfielder,0,3
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Thomas Partey,Partey,Thomas,1,DM,Midfielder,0,48
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Martin Odegaard,Odegaard,Martin,1,CM,Midfielder,0,47
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Takehiro Tomiyasu,Tomiyasu,Takehiro,1,RB,Defender,0,45
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,0,DM,Midfielder,0,38
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,1,39
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Nicolas Pepe,Pepe,Nicolas,1,RM,Midfielder,0,32
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Nuno Tavares,Tavares,Nuno,0,LB,Defender,0,28
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Albert Sambi Lokonga,Sambi Lokonga,Albert,0,DM,Midfielder,0,22
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Ben White,White,Ben,1,CB,Defender,0,16
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Bukayo Saka,Saka,Bukayo,1,LM,Midfielder,0,6
2021-09-18,2021/22,5,16:00:00,Burnley,away,Turf Moor,21944,Mikel Arteta,Anthony Taylor,156,Emile Smith Rowe,Smith Rowe,Emile,1,CM,Midfielder,0,0
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Granit Xhaka,Xhaka,Granit,1,LM,Midfielder,0,44
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,0,CM,Midfielder,0,38
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,David Luiz,Luiz,David,0,CB,Defender,0,40
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,AM,Midfielder,1,39
2020-06-17,2019/20,28,21:15:00,Man City,away,Etihad Stadium,0,Mikel Arteta,Anthony Taylor,104,Eddie Nketiah,Nketiah,Eddie,1,FW,Forward,0,37
