Shkodran Mustafi,Mustafi,Shkodran,7/7/2020,1,CB,90,0,0,0,0,1,0,1,0,35,3,2,0,0.0,0.0,0.0,11,26,1,14,0,Defender,0,8
Bukayo Saka,Saka,Bukayo,7/7/2020,1,RW,70,0,1,0,0,1,1,0,0,30,0,1,1,0.1,0.1,0.5,14,20,3,21,1,Forward,0,6
Kieran Tierney,Tierney,Kieran,7/7/2020,1,LM,90,0,0,0,0,1,1,0,0,48,1,1,0,0.0,0.0,0.0,28,44,5,28,3,Midfielder,0,7
Granit Xhaka,Xhaka,Granit,7/7/2020,1,CM,90,0,0,0,0,0,0,0,0,52,0,1,1,0.0,0.0,0.0,34,44,5,40,0,Midfielder,0,44
Ainsley Maitland-Niles,Maitland-Niles,Ainsley,7/7/2020,0,CM,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,2,3,1,2,0,Midfielder,0,38
Eddie Nketiah,Nketiah,Eddie,7/7/2020,0,FW,4,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Forward,0,37
Lucas Torreira,Torreira,Lucas,7/7/2020,0,CM,11,0,0,0,0,0,0,0,0,7,0,2,0,0.0,0.0,0.0,3,5,1,3,0,Midfielder,0,36
Joe Willock,Willock,Joe,7/7/2020,0,CM,20,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,2,4,0,5,0,Midfielder,0,3
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,7/12/2020,1,LW,90,0,0,0,0,3,1,0,0,29,0,0,0,0.2,0.2,0.0,19,23,1,22,3,Forward,1,39
Hector Bellerin,Bellerin,Hector,7/12/2020,1,RM,83,0,0,0,0,1,0,0,0,73,1,0,3,0.0,0.0,0.0,55,63,4,43,4,Midfielder,0,2
Daniel Ceballos,Ceballos,Daniel,7/12/2020,1,CM,90,0,0,0,0,0,0,0,0,108,4,1,0,0.0,0.0,0.1,91,103,14,83,5,Midfielder,0,9
Sead Kolasinac,Kolasinac,Sead,7/12/2020,1,CB,83,0,0,0,0,1,0,0,0,57,0,0,1,0.1,0.1,0.0,49,54,2,40,0,Defender,0,18
Alexandre Lacazette,Lacazette,Alexandre,7/12/2020,1,FW,90,1,0,0,0,1,1,1,0,33,2,0,1,0.0,0.0,0.1,23,28,4,17,0,Forward,0,10
David Luiz,Luiz,David,7/12/2020,1,CB,90,0,0,0,0,0,0,0,0,80,0,2,1,0.0,0.0,0.0,67,75,2,64,2,Defender,0,40
Shkodran Mustafi,Mustafi,Shkodran,7/12/2020,1,CB,90,0,0,0,0,2,1,0,0,110,3,2,2,0.1,0.1,0.0,81,94,8,76,0,Defender,0,8
Nicolas Pepe,Pepe,Nicolas,7/12/2020,1,RW,69,0,0,0,0,3,1,1,0,35,0,0,0,0.1,0.1,0.0,17,23,1,26,6,Forward,0,32
Kieran Tierney,Tierney,Kieran,7/12/2020,1,LM,83,0,0,0,0,1,0,0,0,53,0,1,0,0.0,0.0,0.0,38,47,1,27,0,Midfielder,0,7
Granit Xhaka,Xhaka,Granit,7/12/2020,1,CM,90,0,1,0,0,0,0,0,0,95,0,0,1,0.0,0.0,0.0,83,91,17,74,3,Midfielder,0,44
Reiss Nelson,Nelson,Reiss,7/12/2020,0,RW,7,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,3,3,1,2,0,Forward,0,24
Bukayo Saka,Saka,Bukayo,7/12/2020,0,RW,21,0,0,0,0,1,0,1,0,15,1,0,1,0.0,0.0,0.0,8,11,0,6,1,Forward,0,6
Cedric Soares,Soares,Cedric,7/12/2020,0,RB,7,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,10,15,1,7,0,Defender,0,52
Joe Willock,Willock,Joe,7/12/2020,0,AM,7,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,3,4,0,4,0,Midfielder,0,3
Rob Holding,Holding,Rob,7/15/2020,1,CB,90,0,0,0,0,0,0,0,0,41,2,0,2,0.0,0.0,0.0,16,27,0,19,0,Defender,0,26
Alexandre Lacazette,Lacazette,Alexandre,7/15/2020,1,FW,57,1,1,0,0,1,1,0,0,18,3,0,0,0.5,0.5,0.3,10,12,2,13,1,Forward,1,10
David Luiz,Luiz,David,7/15/2020,1,CB,90,0,0,0,0,0,0,0,0,46,1,0,2,0.0,0.0,0.0,24,33,0,22,0,Defender,0,40
Reiss Nelson,Nelson,Reiss,7/15/2020,1,RW,57,1,0,0,0,1,1,0,0,15,2,0,0,0.3,0.3,0.0,7,10,2,8,0,Forward,0,24
Nicolas Pepe,Pepe,Nicolas,7/15/2020,1,LW,90,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,6,11,0,14,1,Forward,0,32
Bukayo Saka,Saka,Bukayo,7/15/2020,1,LM,84,0,0,0,0,0,0,0,0,24,0,1,0,0.0,0.0,0.0,14,21,1,19,1,Midfielder,0,6
Cedric Soares,Soares,Cedric,7/15/2020,1,RM,75,0,0,0,0,0,0,0,0,37,2,1,1,0.0,0.0,0.0,14,24,0,13,0,Midfielder,0,52
Kieran Tierney,Tierney,Kieran,7/15/2020,1,CB,90,0,0,0,0,0,0,0,0,50,2,2,2,0.0,0.0,0.0,21,40,2,23,1,Defender,0,7
Lucas Torreira,Torreira,Lucas,7/15/2020,1,CM,56,0,0,0,0,0,0,1,0,29,1,1,3,0.0,0.0,0.0,19,24,2,15,0,Midfielder,0,36
Granit Xhaka,Xhaka,Granit,7/15/2020,1,CM,90,0,0,0,0,0,0,1,0,45,2,3,3,0.0,0.0,0.0,25,31,1,18,1,Midfielder,0,44
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,7/15/2020,0,FW,33,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.1,5,11,2,2,0,Forward,0,39
Daniel Ceballos,Ceballos,Daniel,7/15/2020,0,CM,34,0,0,0,0,0,0,1,0,18,2,0,1,0.0,0.0,0.0,4,10,0,9,0,Midfielder,0,9
Sead Kolasinac,Kolasinac,Sead,7/15/2020,0,LB,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,3,3,0,1,0,Defender,0,18
Ainsley Maitland-Niles,Maitland-Niles,Ainsley,7/15/2020,0,RB,15,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,3,5,0,1,0,Defender,0,38
Joe Willock,Willock,Joe,7/15/2020,0,CM,33,0,0,0,0,1,0,0,0,13,2,0,1,0.1,0.1,0.0,3,6,1,4,0,Midfielder,0,3
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,7/21/2020,1,LW,90,0,0,0,0,2,0,0,0,33,0,0,0,0.2,0.2,0.0,16,26,0,20,4,Forward,1,39
Daniel Ceballos,Ceballos,Daniel,7/21/2020,1,CM,90,0,0,0,0,1,0,0,0,124,2,1,0,0.0,0.0,0.0,96,115,18,90,2,Midfielder,0,9
Rob Holding,Holding,Rob,7/21/2020,1,CB,90,0,0,0,0,0,0,0,0,92,0,0,1,0.0,0.0,0.0,79,84,4,70,1,Defender,0,26
Sead Kolasinac,Kolasinac,Sead,7/21/2020,1,CB,90,0,0,0,0,0,0,1,0,96,0,1,1,0.0,0.0,0.0,75,88,3,67,2,Defender,0,18
Alexandre Lacazette,Lacazette,Alexandre,7/21/2020,1,FW,90,0,0,0,0,0,0,1,0,31,0,0,1,0.0,0.0,0.0,19,24,1,21,0,Forward,0,10
David Luiz,Luiz,David,7/21/2020,1,CB,59,0,0,0,0,0,0,0,0,51,0,1,0,0.0,0.0,0.0,44,47,5,40,0,Defender,0,40
Eddie Nketiah,Nketiah,Eddie,7/21/2020,1,RW,90,0,0,0,0,2,0,0,0,27,0,0,0,0.3,0.3,0.0,16,22,5,22,1,Forward,0,37
Bukayo Saka,Saka,Bukayo,7/21/2020,1,LM,59,0,0,0,0,1,0,0,0,39,0,2,0,0.1,0.1,0.1,28,34,1,22,2,Midfielder,0,6
Cedric Soares,Soares,Cedric,7/21/2020,1,RM,78,0,0,0,0,0,0,0,0,63,0,0,0,0.0,0.0,0.0,41,57,5,37,5,Midfielder,0,52
Lucas Torreira,Torreira,Lucas,7/21/2020,1,CM,45,0,0,0,0,1,0,1,0,48,0,0,0,0.0,0.0,0.0,42,44,8,38,0,Midfielder,0,36
Nicolas Pepe,Pepe,Nicolas,7/21/2020,0,RM,31,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.3,18,22,1,21,5,Midfielder,0,32
Kieran Tierney,Tierney,Kieran,7/21/2020,0,LB,31,0,0,0,0,0,0,0,0,31,1,0,0,0.0,0.0,0.0,18,25,0,20,2,Defender,0,7
Joe Willock,Willock,Joe,7/21/2020,0,RB,12,0,0,0,0,0,0,1,0,10,0,0,1,0.0,0.0,0.0,7,9,1,5,0,Defender,0,3
Granit Xhaka,Xhaka,Granit,7/21/2020,0,CM,45,0,0,0,0,0,0,0,0,48,0,0,1,0.0,0.0,0.0,42,47,7,37,1,Midfielder,0,44
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,7/26/2020,1,LW,90,2,1,1,1,3,2,0,0,42,1,2,2,1.6,0.8,0.1,20,28,3,27,3,Forward,1,39
Daniel Ceballos,Ceballos,Daniel,7/26/2020,1,DM,71,0,0,0,0,0,0,0,0,63,1,2,2,0.0,0.0,0.1,49,56,5,46,0,Midfielder,0,9
Rob Holding,Holding,Rob,7/26/2020,1,CB,90,0,0,0,0,2,0,1,0,74,0,0,3,0.2,0.2,0.0,42,50,4,39,1,Defender,0,26
Alexandre Lacazette,Lacazette,Alexandre,7/26/2020,1,FW,56,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,5,11,0,9,1,Forward,0,10
David Luiz,Luiz,David,7/26/2020,1,CB,90,0,0,0,0,1,0,0,0,48,1,0,2,0.1,0.1,0.0,32,39,3,25,2,Defender,0,40
Ainsley Maitland-Niles,Maitland-Niles,Ainsley,7/26/2020,1,RB,90,0,0,0,0,1,1,0,0,75,2,1,0,0.1,0.1,0.1,57,69,7,50,3,Defender,0,38
Nicolas Pepe,Pepe,Nicolas,7/26/2020,1,RW,71,0,0,0,0,1,0,0,0,35,1,0,1,0.0,0.0,0.2,25,28,2,27,3,Forward,0,32
Kieran Tierney,Tierney,Kieran,7/26/2020,1,LB,90,1,1,0,0,2,1,0,0,48,3,1,0,0.1,0.1,0.4,25,34,1,31,1,Defender,0,7
Joe Willock,Willock,Joe,7/26/2020,1,AM,56,0,0,0,0,1,0,0,0,20,1,0,0,0.1,0.1,0.0,11,16,2,16,3,Midfielder,0,3
Granit Xhaka,Xhaka,Granit,7/26/2020,1,DM,90,0,0,0,0,0,0,1,0,70,0,1,1,0.0,0.0,0.0,56,61,6,47,1,Midfielder,0,44
Sead Kolasinac,Kolasinac,Sead,7/26/2020,0,CB,34,0,0,0,0,0,0,0,0,20,1,0,2,0.0,0.0,0.1,14,17,1,11,0,Defender,0,18
Reiss Nelson,Nelson,Reiss,7/26/2020,0,RW,19,0,0,0,0,1,0,0,0,10,1,0,0,0.1,0.1,0.1,5,7,0,10,4,Forward,0,24
Eddie Nketiah,Nketiah,Eddie,7/26/2020,0,FW,34,0,0,0,0,0,0,0,0,23,2,0,3,0.0,0.0,0.4,12,13,4,13,2,Forward,0,37
Lucas Torreira,Torreira,Lucas,7/26/2020,0,CM,19,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,8,8,0,7,0,Midfielder,0,36
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,9/12/2020,1,LW,90,1,0,0,0,3,2,1,0,35,0,0,0,0.2,0.2,0.1,20,30,2,27,4,Forward,1,39
Hector Bellerin,Bellerin,Hector,9/12/2020,1,RM,90,0,0,0,0,0,0,1,0,71,0,1,0,0.0,0.0,0.1,59,68,8,46,8,Midfielder,0,2
Mohamed Elneny,Elneny,Mohamed,9/12/2020,1,CM,90,0,0,0,0,1,0,0,0,68,0,5,0,0.1,0.1,0.0,60,63,6,47,2,Midfielder,0,49
Rob Holding,Holding,Rob,9/12/2020,1,CB,90,0,0,0,0,0,0,0,0,102,2,3,0,0.0,0.0,0.0,84,93,2,72,1,Defender,0,26
Alexandre Lacazette,Lacazette,Alexandre,9/12/2020,1,FW,86,1,0,0,0,2,1,0,0,27,2,1,1,0.9,0.9,0.1,14,17,1,17,1,Forward,0,10
Gabriel Magalhaes,Magalhaes,Gabriel,9/12/2020,1,CB,90,1,0,0,0,1,1,0,0,120,2,0,0,0.3,0.3,0.0,108,114,4,95,0,Defender,0,54
Ainsley Maitland-Niles,Maitland-Niles,Ainsley,9/12/2020,1,LM,90,0,0,0,0,0,0,0,0,49,1,3,2,0.0,0.0,0.0,29,39,2,31,0,Midfielder,0,38
Kieran Tierney,Tierney,Kieran,9/12/2020,1,CB,90,0,0,0,0,0,0,0,0,99,1,3,1,0.0,0.0,0.0,77,91,7,66,2,Defender,0,7
Kieran Willian,Willian,Kieran,9/12/2020,1,RW,75,0,2,0,0,2,1,0,0,36,0,0,0,0.9,0.9,0.4,26,30,6,21,4,Forward,0,11
Granit Xhaka,Xhaka,Granit,9/12/2020,1,CM,78,0,0,0,0,4,0,0,0,68,2,1,1,0.2,0.2,0.1,55,60,6,38,1,Midfielder,0,44
Daniel Ceballos,Ceballos,Daniel,9/12/2020,0,CM,12,0,0,0,0,0,0,0,0,20,1,1,0,0.0,0.0,0.0,15,19,2,11,1,Midfielder,0,9
Eddie Nketiah,Nketiah,Eddie,9/12/2020,0,FW,4,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,Forward,0,37
Nicolas Pepe,Pepe,Nicolas,9/12/2020,0,RW,15,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,8,10,1,9,0,Forward,0,32
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,9/19/2020,1,LW,90,0,1,0,0,1,1,0,0,36,1,0,0,0.0,0.0,0.4,26,32,3,21,3,Forward,1,39
Hector Bellerin,Bellerin,Hector,9/19/2020,1,RM,90,0,0,0,0,0,0,0,0,59,1,1,2,0.0,0.0,0.0,41,52,4,30,0,Midfielder,0,2
Daniel Ceballos,Ceballos,Daniel,9/19/2020,1,CM,90,0,1,0,0,1,0,0,0,121,3,4,3,0.1,0.1,0.5,95,105,11,73,4,Midfielder,0,9
Rob Holding,Holding,Rob,9/19/2020,1,CB,90,0,0,0,0,0,0,0,0,81,2,3,0,0.0,0.0,0.0,64,75,0,54,0,Defender,0,26
Sead Kolasinac,Kolasinac,Sead,9/19/2020,1,CB,90,0,0,0,0,0,0,0,0,69,0,1,0,0.0,0.0,0.0,57,67,2,31,2,Defender,0,18
Alexandre Lacazette,Lacazette,Alexandre,9/19/2020,1,FW,76,1,0,0,0,1,1,0,0,36,0,0,0,0.3,0.3,0.0,22,31,0,19,1,Forward,0,10
Gabriel Magalhaes,Magalhaes,Gabriel,9/19/2020,1,CB,90,0,0,0,0,0,0,0,0,94,0,2,3,0.0,0.0,0.0,77,83,3,64,0,Defender,0,54
Bukayo Saka,Saka,Bukayo,9/19/2020,1,LM,88,0,0,0,0,2,0,0,0,61,0,0,0,0.1,0.1,0.1,34,46,4,32,3,Midfielder,0,6
Kieran Willian,Willian,Kieran,9/19/2020,1,RW,63,0,0,0,0,0,0,0,0,54,1,0,3,0.0,0.0,0.1,33,46,6,22,4,Forward,0,11
Granit Xhaka,Xhaka,Granit,9/19/2020,1,CM,90,0,0,0,0,0,0,0,0,127,0,0,1,0.0,0.0,0.0,106,119,19,85,0,Midfielder,0,44
David Luiz,Luiz,David,9/19/2020,0,CB,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,1,2,0,2,0,Defender,0,40
Eddie Nketiah,Nketiah,Eddie,9/19/2020,0,FW,14,1,0,0,0,1,1,0,0,7,0,0,0,0.5,0.5,0.0,2,4,0,4,0,Forward,0,37
Nicolas Pepe,Pepe,Nicolas,9/19/2020,0,RW,27,0,0,0,0,1,0,0,0,18,0,0,1,0.0,0.0,0.0,7,11,0,5,0,Forward,0,32
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,9/28/2020,1,LW,90,0,0,0,0,0,0,0,0,27,1,0,0,0.0,0.0,0.0,8,22,1,10,2,Forward,1,39
Hector Bellerin,Bellerin,Hector,9/28/2020,1,RM,90,0,0,0,0,0,0,1,0,44,0,0,1,0.0,0.0,0.0,28,38,1,16,2,Midfielder,0,2
Mohamed Elneny,Elneny,Mohamed,9/28/2020,1,CM,90,0,0,0,0,0,0,0,0,37,1,2,1,0.0,0.0,0.0,30,33,0,16,0,Midfielder,0,49
Rob Holding,Holding,Rob,9/28/2020,1,CB,90,0,0,0,0,0,0,0,0,60,4,0,2,0.0,0.0,0.0,31,43,0,31,0,Defender,0,26
Alexandre Lacazette,Lacazette,Alexandre,9/28/2020,1,FW,72,1,0,0,0,3,3,0,0,23,0,0,0,1.2,1.2,0.0,11,13,1,9,2,Forward,0,10
David Luiz,Luiz,David,9/28/2020,1,CB,90,0,0,0,0,0,0,0,0,82,1,1,1,0.0,0.0,0.0,50,67,1,49,0,Defender,0,40
Ainsley Maitland-Niles,Maitland-Niles,Ainsley,9/28/2020,1,LM,90,0,0,0,0,1,0,0,0,47,2,1,3,0.0,0.0,0.0,22,34,1,25,3,Midfielder,0,38
Kieran Tierney,Tierney,Kieran,9/28/2020,1,CB,90,0,0,0,0,0,0,0,0,73,0,2,2,0.0,0.0,0.0,41,58,4,26,1,Defender,0,7
Kieran Willian,Willian,Kieran,9/28/2020,1,RW,67,0,0,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.4,9,12,2,9,1,Forward,0,11
Granit Xhaka,Xhaka,Granit,9/28/2020,1,CM,59,0,0,0,0,0,0,0,0,41,1,1,0,0.0,0.0,0.0,23,34,1,8,0,Midfielder,0,44
Daniel Ceballos,Ceballos,Daniel,9/28/2020,0,CM,31,0,0,0,0,0,0,1,0,25,1,0,1,0.0,0.0,0.4,13,19,1,16,1,Midfielder,0,9
Eddie Nketiah,Nketiah,Eddie,9/28/2020,0,FW,18,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,2,2,0,1,0,Forward,0,37
Nicolas Pepe,Pepe,Nicolas,9/28/2020,0,RW,23,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,4,7,0,2,1,Forward,0,32
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,10/4/2020,1,LW,90,0,0,0,0,2,2,0,0,40,0,0,1,0.1,0.1,0.0,27,33,6,22,3,Forward,1,39
Hector Bellerin,Bellerin,Hector,10/4/2020,1,RB,90,0,2,0,0,0,0,0,0,76,1,4,0,0.0,0.0,0.4,57,67,2,35,1,Defender,0,2
Daniel Ceballos,Ceballos,Daniel,10/4/2020,1,CM,80,0,0,0,0,0,0,0,0,92,0,2,0,0.0,0.0,0.1,81,88,7,65,3,Midfielder,0,9
Mohamed Elneny,Elneny,Mohamed,10/4/2020,1,RM,90,0,0,0,0,0,0,0,0,92,1,1,1,0.0,0.0,0.1,82,85,9,59,5,Midfielder,0,49
David Luiz,Luiz,David,10/4/2020,1,CB,90,0,0,0,0,0,0,0,0,107,1,0,1,0.0,0.0,0.0,83,97,2,74,0,Defender,0,40
Gabriel Magalhaes,Magalhaes,Gabriel,10/4/2020,1,CB,90,0,0,0,0,0,0,0,0,109,1,1,1,0.0,0.0,0.0,95,104,6,83,1,Defender,0,54
Eddie Nketiah,Nketiah,Eddie,10/4/2020,1,FW,57,0,0,0,0,1,1,0,0,19,0,0,2,0.0,0.0,0.0,9,12,2,11,0,Forward,0,37
Bukayo Saka,Saka,Bukayo,10/4/2020,1,LM,86,1,0,0,0,2,1,0,0,45,2,0,1,0.4,0.4,0.0,29,35,3,33,1,Midfielder,0,6
Kieran Tierney,Tierney,Kieran,10/4/2020,1,LB,90,0,0,0,0,0,0,0,0,100,1,1,1,0.0,0.0,0.0,79,93,7,62,3,Defender,0,7
Kieran Willian,Willian,Kieran,10/4/2020,1,RW,90,0,0,0,0,0,0,0,0,71,0,1,2,0.0,0.0,0.0,52,63,4,39,6,Forward,0,11
Ainsley Maitland-Niles,Maitland-Niles,Ainsley,10/4/2020,0,LM,4,0,0,0,0,0,0,0,0,3,1,0,1,0.0,0.0,0.0,0,0,0,0,0,Midfielder,0,38
Nicolas Pepe,Pepe,Nicolas,10/4/2020,0,RW,33,1,0,0,0,1,1,0,0,19,0,0,1,0.1,0.1,0.0,8,12,1,11,2,Forward,0,32
Granit Xhaka,Xhaka,Granit,10/4/2020,0,CM,10,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,5,6,0,2,0,Midfielder,0,44
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,10/17/2020,1,LW,90,0,0,0,0,0,0,0,0,24,0,0,2,0.0,0.0,0.5,11,16,3,15,1,Forward,1,39
Hector Bellerin,Bellerin,Hector,10/17/2020,1,RB,90,0,0,0,0,0,0,0,0,48,5,1,1,0.0,0.0,0.0,34,40,2,19,0,Defender,0,2
Daniel Ceballos,Ceballos,Daniel,10/17/2020,1,RM,90,0,0,0,0,0,0,0,0,54,3,0,0,0.0,0.0,0.1,47,51,3,36,1,Midfielder,0,9
David Luiz,Luiz,David,10/17/2020,1,CB,90,0,0,0,0,2,0,0,0,72,2,2,2,0.1,0.1,0.0,52,60,2,47,2,Defender,0,40
Gabriel Magalhaes,Magalhaes,Gabriel,10/17/2020,1,CB,90,0,0,0,0,2,0,0,0,83,0,1,3,0.1,0.1,0.0,63,76,0,59,0,Defender,0,54
Nicolas Pepe,Pepe,Nicolas,10/17/2020,1,RW,82,0,0,0,0,3,1,0,0,23,0,1,0,0.2,0.2,0.0,7,12,1,14,0,Forward,0,32
Bukayo Saka,Saka,Bukayo,10/17/2020,1,LM,90,0,0,0,0,2,2,0,0,54,2,0,1,0.5,0.5,0.0,32,41,2,30,5,Midfielder,0,6
Kieran Tierney,Tierney,Kieran,10/17/2020,1,LB,90,0,0,0,0,2,0,0,0,77,0,0,3,0.0,0.0,0.0,47,64,3,40,5,Defender,0,7
Kieran Willian,Willian,Kieran,10/17/2020,1,FW,68,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.1,23,29,0,14,0,Forward,0,11
Granit Xhaka,Xhaka,Granit,10/17/2020,1,CM,82,0,0,0,0,0,0,0,0,42,0,0,1,0.0,0.0,0.0,37,38,5,26,1,Midfielder,0,44
Alexandre Lacazette,Lacazette,Alexandre,10/17/2020,0,FW,22,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,2,5,0,2,1,Forward,0,10
Eddie Nketiah,Nketiah,Eddie,10/17/2020,0,RW,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,3,3,0,4,0,Forward,0,37
Thomas Partey,Partey,Thomas,10/17/2020,0,CM,8,0,0,0,0,0,0,1,0,13,1,1,0,0.0,0.0,0.0,8,9,1,6,1,Midfielder,0,48
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,10/25/2020,1,RW,90,0,0,0,0,2,0,0,0,36,2,0,1,0.1,0.1,0.1,20,24,0,22,1,Forward,1,39
Hector Bellerin,Bellerin,Hector,10/25/2020,1,RM,90,0,0,0,0,1,1,1,0,69,1,2,1,0.1,0.1,0.0,48,55,2,36,3,Midfielder,0,2
Daniel Ceballos,Ceballos,Daniel,10/25/2020,1,CM,90,0,0,0,0,0,0,0,0,77,1,3,1,0.0,0.0,0.2,53,64,4,41,0,Midfielder,0,9
Alexandre Lacazette,Lacazette,Alexandre,10/25/2020,1,FW,90,0,0,0,0,2,1,1,0,24,0,3,2,0.2,0.2,0.1,12,15,1,12,0,Forward,0,10
David Luiz,Luiz,David,10/25/2020,1,CB,48,0,0,0,0,0,0,0,0,55,2,1,1,0.0,0.0,0.0,43,48,10,40,2,Defender,0,40
Gabriel Magalhaes,Magalhaes,Gabriel,10/25/2020,1,CB,90,0,0,0,0,2,0,0,0,105,2,1,1,0.2,0.2,0.0,80,97,9,86,0,Defender,0,54
Thomas Partey,Partey,Thomas,10/25/2020,1,CM,90,0,0,0,0,0,0,0,0,59,1,0,1,0.0,0.0,0.0,50,54,4,43,2,Midfielder,0,48
Bukayo Saka,Saka,Bukayo,10/25/2020,1,LW,64,0,0,0,0,4,2,0,0,41,1,0,0,0.2,0.2,0.1,20,31,1,23,0,Forward,0,6
Kieran Tierney,Tierney,Kieran,10/25/2020,1,LM,80,0,0,0,0,0,0,0,0,43,0,1,0,0.0,0.0,0.2,28,39,4,28,2,Midfielder,0,7
Granit Xhaka,Xhaka,Granit,10/25/2020,1,CB,90,0,0,0,0,1,0,1,0,112,4,1,0,0.1,0.1,0.0,92,102,8,88,2,Defender,0,44
Shkodran Mustafi,Mustafi,Shkodran,10/25/2020,0,CB,42,0,0,0,0,0,0,0,0,53,1,0,1,0.0,0.0,0.0,44,50,7,43,0,Defender,0,8
Eddie Nketiah,Nketiah,Eddie,10/25/2020,0,FW,10,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,3,4,0,4,0,Forward,0,37
Nicolas Pepe,Pepe,Nicolas,10/25/2020,0,RW,26,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,7,12,0,9,0,Forward,0,32
Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,11/1/2020,1,LW,86,1,0,1,1,1,0,1,0,39,2,0,1,0.8,0.1,0.1,27,32,1,23,0,Forward,1,39
Hector Bellerin,Bellerin,Hector,11/1/2020,1,RM,90,0,0,0,0,0,0,0,0,59,0,1,0,0.0,0.0,0.0,42,52,2,31,0,Midfielder,0,2
Mohamed Elneny,Elneny,Mohamed,11/1/2020,1,CM,90,0,0,0,0,1,0,0,0,74,0,3,1,0.0,0.0,0.0,58,66,8,46,3,Midfielder,0,49
Rob Holding,Holding,Rob,11/1/2020,1,CB,90,0,0,0,0,0,0,1,0,68,2,0,0,0.0,0.0,0.0,52,57,2,46,1,Defender,0,26
Alexandre Lacazette,Lacazette,Alexandre,11/1/2020,1,FW,75,0,0,0,0,0,0,0,0,34,4,0,0,0.0,0.0,0.1,19,22,1,14,0,Forward,0,10
Gabriel Magalhaes,Magalhaes,Gabriel,11/1/2020,1,CB,90,0,0,0,0,0,0,1,0,64,5,2,1,0.0,0.0,0.0,45,49,0,43,0,Defender,0,54
Thomas Partey,Partey,Thomas,11/1/2020,1,CM,90,0,0,0,0,1,1,0,0,74,4,2,2,0.0,0.0,0.0,56,60,12,48,1,Midfielder,0,48
Bukayo Saka,Saka,Bukayo,11/1/2020,1,LM,90,0,0,0,0,2,0,0,0,56,1,4,0,0.1,0.1,0.0,30,41,4,40,4,Midfielder,0,6
Kieran Tierney,Tierney,Kieran,11/1/2020,1,CB,90,0,0,0,0,0,0,0,0,65,1,0,2,0.0,0.0,0.0,40,55,5,35,3,Defender,0,7
Kieran Willian,Willian,Kieran,11/1/2020,1,RW,85,0,0,0,0,1,0,0,0,51,1,0,0,0.1,0.1,0.0,31,43,5,36,5,Forward,0,11
Ainsley Maitland-Niles,Maitland-Niles,Ainsley,11/1/2020,0,RM,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,1,Midfielder,0,38
Shkodran Mustafi,Mustafi,Shkodran,11/1/2020,0,CB,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Defender,0,8
Eddie Nketiah,Nketiah,Eddie,11/1/2020,0,FW,15,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,2,2,0,0,0,Forward,0,37
